ROI,Area,Mean,Min,Max,MinThr,MaxThr
0006-0074-0799,223.294,11221.171,4688,16896,0,65535
0006-0075-0803,357.653,14104.518,2304,24544,0,65535
0006-0076-0827,489.465,14518.605,6128,20896,0,65535
0006-0077-0839,220.747,20972.215,1872,40800,0,65535
0006-0078-0888,349.163,14178.315,4928,21744,0,65535
0006-0079-0891,321.145,11132.087,3328,17520,0,65535
0006-0080-0934,260.652,10536.782,3280,15312,0,65535
0006-0081-0943,280.179,17540.982,8560,27168,0,65535
0006-0082-0958,404.774,8226.03,3840,12960,0,65535
0006-0083-0972,292.49,24946.02,3056,41424,0,65535
0006-0084-0966,140.726,30528.507,4640,55440,0,65535
0006-0085-0979,301.405,21530.017,1472,37296,0,65535
0006-0086-1021,263.623,16066.564,4448,23296,0,65535
0006-0087-1029,121.411,12026.378,5312,17088,0,65535
0007-0001-0013,187.847,22472.551,15040,28352,0,65535
0007-0002-0072,295.886,15309.704,5888,31280,0,65535
0007-0003-0127,207.8,17503.64,4864,40944,0,65535
0007-0004-0268,129.265,26430.897,2144,59664,0,65535
0007-0005-0310,270.415,23122.474,6976,65520,0,65535
0007-0006-0340,207.8,27081.038,3024,49552,0,65535
0007-0007-0340,178.084,18572.663,5936,31536,0,65535
0007-0008-0362,330.272,12550.314,4672,16912,0,65535
0007-0009-0376,253.223,10991.45,1984,17024,0,65535
0007-0010-0376,208.861,10521.789,1712,18320,0,65535
0007-0011-0407,193.791,14662.747,3568,29200,0,65535
0007-0012-0453,296.311,11667.794,4672,18608,0,65535
0007-0013-0459,127.566,7406.589,3936,10768,0,65535
0007-0014-0479,240.275,12809.527,4480,22256,0,65535
0007-0015-0487,198.46,33972.586,3952,56832,0,65535
0007-0016-0485,216.714,19004.693,6272,33968,0,65535
0007-0017-0516,258.741,15106.769,6688,24256,0,65535
0007-0018-0521,152.613,31538.737,13584,48064,0,65535
0007-0019-0542,267.444,13319.124,4976,21632,0,65535
0007-0020-0589,321.145,12866.813,5296,19776,0,65535
0007-0021-0643,310.108,9442.136,3856,17392,0,65535
0007-0022-0639,236.242,15713.668,2064,40752,0,65535
0007-0023-0678,365.931,13800.705,5872,22848,0,65535
0007-0024-0687,307.136,14388.943,3552,23328,0,65535
0007-0025-0681,245.794,18413.554,6032,33872,0,65535
0007-0026-0696,262.137,12792.084,2128,20896,0,65535
0007-0027-0702,248.128,12951.322,4304,22304,0,65535
0007-0028-0761,139.665,20719.976,4592,42128,0,65535
0007-0029-0766,205.889,24879.852,8752,41840,0,65535
0007-0030-0810,370.813,16130.235,6352,26720,0,65535
0007-0031-0827,317.961,11841.709,4896,20048,0,65535
0007-0032-0858,581.797,12548.757,6672,15744,0,65535
0007-0033-0862,252.161,20446.465,7440,31440,0,65535
0007-0034-0865,182.117,23421.93,6784,35024,0,65535
0007-0035-0874,241.336,24096.408,8512,40464,0,65535
0007-0036-0880,263.411,27249.857,7280,42432,0,65535
0007-0037-0945,235.181,15232.679,2480,23920,0,65535
0007-0038-1017,224.568,17029.323,3088,34704,0,65535
0007-0039-1014,145.184,21585.427,2304,43296,0,65535
0007-0040-1022,218.413,16080.56,1392,32464,0,65535
0008-0001-0017,217.776,8119.984,3568,11728,0,65535
0008-0002-0019,199.522,14444.851,3696,23344,0,65535
0008-0003-0061,283.575,28489.389,2240,65520,0,65535
0008-0004-0079,572.67,10158.227,4016,16224,0,65535
0008-0005-0070,241.336,9043.349,2448,15472,0,65535
0008-0006-0095,311.381,11993.074,5280,17072,0,65535
0008-0007-0116,352.983,10357.263,2688,17616,0,65535
0008-0008-0107,177.447,11432.574,1776,20976,0,65535
0008-0009-0114,314.14,7509.924,2464,10768,0,65535
0008-0010-0184,219.474,8312.062,4288,10912,0,65535
0008-0011-0195,151.764,11327.597,1472,23264,0,65535
0008-0012-0210,281.877,9084.795,2704,14160,0,65535
0008-0013-0219,322.631,12543.474,5280,19456,0,65535
0008-0014-0237,234.544,7725.958,2864,12688,0,65535
0008-0015-0266,381.638,14636.707,4560,22480,0,65535
0008-0016-0281,424.302,7744.408,1568,11760,0,65535
0008-0017-0271,373.36,11025.947,3040,17152,0,65535
0008-0018-0269,298.009,8132.855,2816,13648,0,65535
0008-0019-0325,162.164,21203.12,1696,65520,0,65535
0008-0020-0352,352.347,8390.342,2528,13968,0,65535
0008-0021-0382,370.813,14668.895,4400,22224,0,65535
0008-0022-0396,285.486,10751.191,1840,15632,0,65535
0008-0023-0385,284.424,19018.101,6304,30304,0,65535
0008-0024-0401,267.019,10783.86,4336,13712,0,65535
0008-0025-0410,281.241,24632.078,3824,52496,0,65535
0008-0026-0429,239.638,18774.066,2992,32896,0,65535
0008-0027-0446,376.969,14627.505,3888,31696,0,65535
0008-0028-0452,333.031,11857.479,4640,17072,0,65535
0008-0029-0454,333.456,17226.093,3344,29248,0,65535
0008-0030-0474,267.868,9329.319,1616,15632,0,65535
0008-0031-0492,219.474,11509.075,3136,21232,0,65535
0008-0032-0505,360.837,14372.866,5584,23824,0,65535
0008-0033-0502,213.531,11088.254,3328,19632,0,65535
0008-0034-0562,220.747,10775.785,3616,16288,0,65535
0008-0035-0594,772.616,14365.78,4752,20880,0,65535
0008-0036-0587,498.804,16292.943,5136,23568,0,65535
0008-0037-0578,268.505,10584.221,2544,16448,0,65535
0008-0038-0582,311.806,10250.467,2688,17600,0,65535
0008-0039-0594,300.556,15622.994,5088,23872,0,65535
0008-0040-0601,317.324,16779.783,2368,29040,0,65535
0008-0041-0640,332.819,14082.867,3456,24000,0,65535
0008-0042-0656,305.65,7162.478,3360,10112,0,65535
0008-0043-0658,294.825,10622.733,3632,18272,0,65535
0008-0044-0678,380.152,20267.095,2560,29680,0,65535
0008-0045-0726,193.578,12995.298,2464,29296,0,65535
0008-0046-0743,255.557,10526.312,3072,17248,0,65535
0008-0047-0762,360.412,10389.823,2224,17680,0,65535
0008-0048-0767,228.389,11411.138,4400,19632,0,65535
0008-0049-0776,394.798,13561.738,4624,20080,0,65535
0008-0050-0783,374.421,11888.299,1136,19504,0,65535
0008-0051-0809,427.91,14921.905,6256,23280,0,65535
0008-0052-0834,299.07,10916.86,3200,16912,0,65535
0008-0053-0848,317.537,13739.123,4064,23728,0,65535
0008-0054-0856,198.673,11880.786,4464,18736,0,65535
0008-0055-0869,295.886,10399.564,3632,15312,0,65535
0008-0056-0887,223.082,17547.281,5840,27680,0,65535
0008-0057-0889,274.236,9412.074,1648,17568,0,65535
0008-0058-0888,172.353,13789.281,4560,23344,0,65535
0008-0059-0933,287.608,18640.567,8928,25360,0,65535
0008-0060-0932,223.294,15945.506,4800,29216,0,65535
0008-0061-0951,277.42,13617.432,5776,21568,0,65535
0008-0062-0958,235.181,12555.032,3872,21392,0,65535
0008-0063-0963,165.985,13864.164,3072,23440,0,65535
0008-0064-0994,272.538,13174.243,4416,21024,0,65535
0008-0065-1029,123.534,21420.564,2736,34336,0,65535
0008-0066-1029,110.586,14653.236,5504,20704,0,65535
0009-0001-0013,162.801,9222.988,4784,13456,0,65535
0009-0002-0041,549.958,8188.134,2144,15968,0,65535
0009-0003-0041,217.139,8362.432,2448,13632,0,65535
0009-0004-0084,317.537,10228.011,5744,17920,0,65535
0009-0005-0087,248.128,5087.726,2736,8496,0,65535
0009-0006-0097,218.413,12991.673,2480,23936,0,65535
0009-0007-0111,345.342,16553.913,5104,27120,0,65535
0009-0008-0116,337.064,10517.018,5120,14528,0,65535
0009-0009-0118,260.864,8868.622,2864,15568,0,65535
0009-0010-0151,149.217,9627.425,2256,18624,0,65535
0009-0011-0173,254.496,7355.623,3232,11008,0,65535
0009-0012-0170,139.877,12083.86,2400,20928,0,65535
0009-0013-0223,199.522,13283.847,4048,20144,0,65535
0009-0014-0268,483.309,10373.488,2128,20704,0,65535
0009-0015-0263,158.132,24488.462,4576,50688,0,65535
0009-0016-0300,512.601,13136.192,2032,30000,0,65535
0009-0017-0300,202.705,17257.198,3456,40464,0,65535
0009-0018-0300,243.034,15136.196,2384,50016,0,65535
0009-0019-0317,280.392,11009.671,2816,23616,0,65535
0009-0020-0312,169.381,7260.531,1536,29728,0,65535
0009-0021-0337,218.413,22410.216,7680,36912,0,65535
0009-0022-0344,211.196,12049.399,3488,22752,0,65535
0009-0023-0367,291.217,10775.732,2784,19936,0,65535
0009-0024-0380,295.037,8163.753,3504,13184,0,65535
0009-0025-0370,250.251,15516.634,2128,33984,0,65535
0009-0026-0400,538.072,17810.544,5136,28352,0,65535
0009-0027-0395,363.809,10923.09,2000,23712,0,65535
0009-0028-0392,340.248,12918.548,2400,22656,0,65535
0009-0029-0450,219.686,1912.781,640,5776,0,65535
0009-0030-0467,180.418,10212.311,5120,13552,0,65535
0009-0031-0478,371.238,27007.46,8128,46112,0,65535
0009-0032-0479,306.711,21347.72,2608,37328,0,65535
0009-0033-0487,172.14,10242.545,4928,20624,0,65535
0009-0034-0497,190.607,25747.884,1824,59920,0,65535
0009-0035-0510,318.173,11676.787,2864,20544,0,65535
0009-0036-0518,247.279,15633.84,3136,24896,0,65535
0009-0037-0566,396.496,12948.582,3392,27488,0,65535
0009-0038-0609,298.221,21968.251,3024,40080,0,65535
0009-0039-0624,319.871,9846.126,5264,15824,0,65535
0009-0040-0627,432.368,7807.152,3248,14016,0,65535
0009-0041-0657,222.233,24702.105,9584,40080,0,65535
0009-0042-0661,176.81,17684.86,3648,32144,0,65535
0009-0043-0676,325.815,7136.844,1792,12320,0,65535
0009-0044-0700,403.501,8558.586,1664,14048,0,65535
0009-0045-0691,145.396,14784,5232,29664,0,65535
0009-0046-0689,168.32,12824.878,2368,27376,0,65535
0009-0047-0698,178.296,8231.733,2448,13776,0,65535
0009-0048-0723,241.336,14405.136,4928,23088,0,65535
0009-0049-0762,353.196,30793.365,11104,48096,0,65535
0009-0050-0783,258.105,12505.184,4032,21952,0,65535
0009-0051-0779,149.004,8329.778,4432,13328,0,65535
0009-0052-0793,152.401,8094.373,3312,24816,0,65535
0009-0053-0804,254.708,11737.613,4128,22928,0,65535
0009-0054-0808,149.429,10670.5,5344,17808,0,65535
0009-0055-0808,129.689,11910.678,6272,17200,0,65535
0009-0056-0815,110.586,11930.871,2912,17056,0,65535
0009-0057-0837,341.946,11373.16,3568,21440,0,65535
0009-0058-0841,186.149,11339.822,1504,21776,0,65535
0009-0059-0844,293.552,15037.409,6368,27712,0,65535
0009-0060-0862,504.111,18677.41,1376,30208,0,65535
0009-0061-0855,237.303,12974.469,3280,19680,0,65535
0009-0062-0898,213.531,9468.294,4480,17024,0,65535
0009-0063-0925,159.193,30359.808,4608,53168,0,65535
0009-0064-0979,190.395,23508.709,2416,41872,0,65535
0009-0065-0982,129.052,9892.079,3952,15840,0,65535
0009-0066-1017,196.338,10890.794,1680,22080,0,65535
0010-0001-0037,201.856,11208.261,2736,18288,0,65535
0010-0002-0052,200.795,13683.653,5664,22272,0,65535
0010-0003-0071,346.404,12795.49,2016,23904,0,65535
0010-0004-0110,336.852,15754.717,5456,25440,0,65535
0010-0005-0113,158.344,12751.335,1440,24816,0,65535
0010-0006-0140,206.738,16622.522,1648,36688,0,65535
0010-0007-0156,277.632,10395.829,2672,18592,0,65535
0010-0008-0153,317.112,16527.036,2768,28048,0,65535
0010-0009-0183,301.193,7124.059,2864,11920,0,65535
0010-0010-0233,309.259,19365.238,1632,42560,0,65535
0010-0011-0245,344.918,21903.488,1792,37888,0,65535
0010-0012-0269,325.39,22396.462,7392,39120,0,65535
0010-0013-0308,320.72,21497.361,1616,34096,0,65535
0010-0014-0341,243.671,9311.47,3424,16912,0,65535
0010-0015-0376,302.679,12013.352,1360,27872,0,65535
0010-0016-0377,226.478,23815.588,2912,36416,0,65535
0010-0017-0386,172.353,19977.537,1840,34560,0,65535
0010-0018-0394,278.906,10032.487,3312,16336,0,65535
0010-0019-0409,306.924,8964.238,2560,15312,0,65535
0010-0020-0423,277.42,9498.981,4848,13440,0,65535
0010-0021-0425,122.472,3643.48,1120,8208,0,65535
0010-0022-0445,311.381,8935.558,4160,13184,0,65535
0010-0023-0449,274.448,14427.793,6560,22160,0,65535
0010-0024-0465,297.584,14623.692,1456,37280,0,65535
0010-0025-0467,354.894,10425.742,2496,17680,0,65535
0010-0026-0463,198.673,20851.829,10240,33664,0,65535
0010-0027-0484,185.937,11422.959,5712,18256,0,65535
0010-0028-0494,269.142,9786.738,3344,16096,0,65535
0010-0029-0491,200.795,8634.452,4336,13776,0,65535
0010-0030-0511,516.421,8096.671,3696,11888,0,65535
0010-0031-0519,519.818,8655.138,3632,14016,0,65535
0010-0032-0501,185.937,7606.758,4112,10672,0,65535
0010-0033-0502,208.861,8516.537,1936,15408,0,65535
0010-0034-0516,280.604,18673.222,2816,27040,0,65535
0010-0035-0535,107.614,7434.477,4848,10992,0,65535
0010-0036-0549,315.202,6995.405,3328,11456,0,65535
0010-0037-0552,260.652,11706.41,3584,19264,0,65535
0010-0038-0549,181.692,17235.402,1488,38816,0,65535
0010-0039-0623,451.895,5916.212,1648,8800,0,65535
0010-0040-0620,234.756,8445.468,2464,12896,0,65535
0010-0041-0619,163.226,12017.186,4736,20112,0,65535
0010-0042-0626,109.312,13959.021,7632,22816,0,65535
0010-0043-0749,440.646,16703.9,11648,24992,0,65535
0010-0044-0748,178.933,17691.103,10656,26544,0,65535
0010-0045-0775,329.211,8165.158,1936,14688,0,65535
0010-0046-0791,764.125,19147.604,4144,31568,0,65535
0010-0047-0780,192.305,23835.497,9968,37888,0,65535
0010-0048-0829,327.3,13744.228,2288,19920,0,65535
0010-0049-0817,235.818,10138.383,2048,17728,0,65535
0010-0050-0828,430.457,8586.801,3824,14704,0,65535
0010-0051-0841,363.172,9003.914,3008,14320,0,65535
0010-0052-0839,183.815,11898.051,3632,22624,0,65535
0010-0053-0897,259.803,11330.235,2208,18992,0,65535
0010-0054-0887,231.997,12163.689,4480,20896,0,65535
0010-0055-0891,158.132,9696.408,2736,18128,0,65535
0010-0056-0897,210.771,7637.204,3344,11504,0,65535
0010-0057-0923,203.342,17124.576,6000,32288,0,65535
0010-0058-0949,332.607,15291.415,3504,26592,0,65535
0010-0059-0960,440.858,9685.161,4016,17056,0,65535
0010-0060-0981,536.586,10933.633,4992,15920,0,65535
0010-0061-0976,211.408,6793.462,3392,9696,0,65535
0010-0062-0988,419.844,20775.037,8464,31696,0,65535
0010-0063-0986,277.42,9227.385,2560,15168,0,65535
0010-0064-0984,154.735,21205.026,1952,41696,0,65535
0010-0065-1000,218.2,18133.93,3488,36832,0,65535
0010-0066-1015,335.154,11234.472,6672,14208,0,65535
0010-0067-1013,212.894,12900.913,1344,27104,0,65535
0010-0068-1012,157.707,12019.833,4352,23776,0,65535
0010-0069-1027,140.302,9124.575,4352,17808,0,65535
0011-0001-0016,282.514,8944.228,2288,14672,0,65535
0011-0002-0058,238.577,13062.278,3520,24080,0,65535
0011-0003-0054,270.84,10499.135,2672,18240,0,65535
0011-0004-0054,283.363,14994.337,6432,22896,0,65535
0011-0005-0056,282.726,10927.568,3392,18352,0,65535
0011-0006-0050,194.427,18383.546,2896,33824,0,65535
0011-0007-0060,217.351,9016.453,3104,14096,0,65535
0011-0008-0074,294.613,11976.634,2992,19392,0,65535
0011-0009-0110,186.362,13040.474,4336,20160,0,65535
0011-0010-0124,341.097,9413.825,2704,18720,0,65535
0011-0011-0140,500.078,9681.582,3904,13952,0,65535
0011-0012-0131,192.517,9843.634,1712,18128,0,65535
0011-0013-0167,460.598,10045.589,5072,13776,0,65535
0011-0014-0175,373.785,11761.717,5968,15632,0,65535
0011-0015-0198,782.804,13913.796,5712,19744,0,65535
0011-0016-0205,290.792,11308.543,3360,16944,0,65535
0011-0017-0217,467.815,19921.641,2960,37312,0,65535
0011-0018-0221,391.19,7438.09,1904,11856,0,65535
0011-0019-0248,565.665,15953.075,6656,21440,0,65535
0011-0020-0257,353.408,13576.793,4736,22592,0,65535
0011-0021-0260,344.493,16162.869,5600,23856,0,65535
0011-0022-0273,525.548,16526.262,2528,26512,0,65535
0011-0023-0274,331.97,12999.898,5856,17968,0,65535
0011-0024-0316,347.04,14356.12,7744,19152,0,65535
0011-0025-0345,720.4,10421.732,5280,15648,0,65535
0011-0026-0335,210.771,14488.91,7440,21520,0,65535
0011-0027-0346,289.306,8218.494,3232,13888,0,65535
0011-0028-0346,223.294,10949.247,7040,14480,0,65535
0011-0029-0359,368.903,11143.816,3040,19344,0,65535
0011-0030-0364,450.197,16349.33,5120,26320,0,65535
0011-0031-0378,339.187,10738.583,5536,14448,0,65535
0011-0032-0401,479.276,17122.849,5744,25024,0,65535
0011-0033-0429,679.859,15878.224,5136,21376,0,65535
0011-0034-0430,339.611,13155.09,4688,19776,0,65535
0011-0035-0450,324.329,14850.545,3920,27968,0,65535
0011-0036-0460,263.199,19022.09,5168,29472,0,65535
0011-0037-0462,197.611,11760.825,3904,19760,0,65535
0011-0038-0477,268.081,11543.892,3936,18336,0,65535
0011-0039-0496,207.587,16301.84,6048,25904,0,65535
0011-0040-0501,289.943,9568.351,3248,18960,0,65535
0011-0041-0518,287.184,10336.769,5808,17616,0,65535
0011-0042-0531,282.514,10952.799,4096,16768,0,65535
0011-0043-0536,140.514,10756.931,3760,17776,0,65535
0011-0044-0540,257.892,11297.33,3760,17328,0,65535
0011-0045-0553,504.111,10729.917,3744,15216,0,65535
0011-0046-0559,210.771,11984.693,6112,17552,0,65535
0011-0047-0563,288.457,10211.202,5904,13616,0,65535
0011-0048-0583,291.853,10184.972,2976,16800,0,65535
0011-0049-0587,348.738,13172.265,3008,22336,0,65535
0011-0050-0616,234.544,13174.907,5184,19584,0,65535
0011-0051-0620,283.363,10710.927,3632,17376,0,65535
0011-0052-0627,339.399,14061.578,4000,22464,0,65535
0011-0053-0641,267.868,9744.659,3392,15488,0,65535
0011-0054-0660,421.33,9250.87,2848,18336,0,65535
0011-0055-0731,502.412,16399.892,4992,28688,0,65535
0011-0056-0722,333.031,10055.658,4000,15712,0,65535
0011-0057-0741,269.779,10939.921,2080,20608,0,65535
0011-0058-0743,347.889,7008.146,2320,15328,0,65535
0011-0059-0756,310.957,9122.567,5344,12848,0,65535
0011-0060-0761,310.108,14675.625,7120,22208,0,65535
0011-0061-0763,255.345,11967.92,4912,18688,0,65535
0011-0062-0767,264.472,15524.058,3968,24880,0,65535
0011-0063-0829,284.212,12509.538,3856,27088,0,65535
0011-0064-0841,356.38,17090.706,5712,29872,0,65535
0011-0065-0843,414.114,14330.858,4032,24112,0,65535
0011-0066-0861,313.928,12350.183,6240,17440,0,65535
0011-0067-0867,352.347,11475.142,2736,19872,0,65535
0011-0068-0883,349.8,13490.757,4080,20512,0,65535
0011-0069-0909,432.792,12679.557,6560,18576,0,65535
0011-0070-0911,244.52,9572.681,4304,14784,0,65535
0011-0071-0918,313.716,17570.587,3344,32384,0,65535
0011-0072-0933,430.457,10993.42,4592,15248,0,65535
0011-0073-0968,125.232,11590.536,5616,17600,0,65535
0011-0074-1001,446.589,7714.479,2944,12016,0,65535
0011-0075-0992,139.665,20349.544,3152,33600,0,65535
0011-0076-1003,442.344,6554.495,2800,10688,0,65535
0011-0077-1027,233.695,20017.046,9728,30032,0,65535
0012-0001-0010,130.114,9042.01,4240,11312,0,65535
0012-0002-0058,318.598,7342.017,3488,12256,0,65535
0012-0003-0054,218.625,9698.812,3168,14640,0,65535
0012-0004-0057,247.279,10499.035,3616,16048,0,65535
0012-0005-0070,188.272,9525.971,3056,13984,0,65535
0012-0006-0081,186.574,10307.331,4368,15472,0,65535
0012-0007-0080,147.306,12802.19,1776,26400,0,65535
0012-0008-0105,313.928,10042.872,3808,15952,0,65535
0012-0009-0103,314.777,12148.413,4800,18496,0,65535
0012-0010-0120,233.271,6659.363,3040,10352,0,65535
0012-0011-0122,196.975,11067.224,4032,17328,0,65535
0012-0012-0148,169.169,10005.782,1728,17520,0,65535
0012-0013-0156,357.653,12804.045,4480,20304,0,65535
0012-0014-0153,302.679,7179.59,1936,11664,0,65535
0012-0015-0210,165.985,22956.194,2256,65520,0,65535
0012-0016-0236,351.073,7245.011,2112,12240,0,65535
0012-0017-0233,296.948,11128.886,3936,16080,0,65535
0012-0018-0253,405.623,11539.583,3488,15216,0,65535
0012-0019-0269,279.755,17906.088,2832,28864,0,65535
0012-0020-0280,282.726,12339.399,3136,17680,0,65535
0012-0021-0314,635.922,8080.897,1952,16544,0,65535
0012-0022-0294,281.241,20593.606,2928,42688,0,65535
0012-0023-0331,376.756,14132.02,2432,31600,0,65535
0012-0024-0336,326.239,10536.432,3664,15600,0,65535
0012-0025-0339,329.635,17304.84,4176,28704,0,65535
0012-0026-0389,358.714,14771.238,5920,24192,0,65535
0012-0027-0440,460.598,19417.371,4400,41600,0,65535
0012-0028-0478,764.762,16916.898,5552,25024,0,65535
0012-0029-0471,490.102,18262.139,5696,25904,0,65535
0012-0030-0486,316.051,14774.834,2224,24752,0,65535
0012-0031-0541,298.646,7655.346,3344,11120,0,65535
0012-0032-0543,252.586,9334.198,2208,16112,0,65535
0012-0033-0544,274.448,14484.727,4560,23424,0,65535
0012-0034-0593,242.185,7100.396,3616,10080,0,65535
0012-0035-0619,331.546,11093.296,4176,16688,0,65535
0012-0036-0610,190.607,14799.163,3248,33344,0,65535
0012-0037-0640,550.807,11577.421,3008,17056,0,65535
0012-0038-0628,248.341,10920.957,3376,18080,0,65535
0012-0039-0645,356.38,13057.058,3248,21488,0,65535
0012-0040-0651,219.898,12302.054,4544,20880,0,65535
0012-0041-0647,276.359,11444.264,2736,19360,0,65535
0012-0042-0666,268.717,10449.643,3456,15648,0,65535
0012-0043-0675,291.641,15428.087,3840,27104,0,65535
0012-0044-0683,236.667,8388.319,3120,12208,0,65535
0012-0045-0704,240.275,11416.806,2112,19696,0,65535
0012-0046-0717,425.788,12167.394,3648,19408,0,65535
